Ссылка на фото,Ссылка,Название,Описание,Цена,Артикул,Категория,Подкатегория 1,Подкатегория 2,Подкатегория 3 
https://www.kuchenland.ru/upload/iblock/8ca/ba4ce8ce_cfc9_11ea_9612_98f2b3f54c76_7cdb5d93_a208_11eb_a036_9cdc71c2cdfd.jpeg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/podsvechniki/podsvechnik-26-sm-na-nozhke-steklo-metall-serebristyy-fantastic/,"Подсвечник, 26 см, на ножке, стекло/металл, серебристый, Fantastic","Подсвечник декоративный. Размер: 10x26 см. Материал: стекло, алюминий. Рекомендации по уходу: протирать мягкой влажной тканью.",1 990 Р,УТ000077735,Гостиная и спальня,Декор,Свечи и подсвечники,Подсвечники
https://www.kuchenland.ru/upload/iblock/8e9/ba4ce8d1_cfc9_11ea_9612_98f2b3f54c76_76d72a9e_a208_11eb_a036_9cdc71c2cdfd.jpeg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/podsvechniki/podsvechnik-32-sm-na-podstavke-steklo-metall-serebristyy-fantastic/,"Подсвечник, 32 см, на подставке, стекло/металл, серебристый, Fantastic","Подсвечник декоративный. Размер: 10x32 см. Материал: стекло, алюминий. Рекомендации по уходу: протирать мягкой влажной тканью",2 190 Р,УТ000077736,Гостиная и спальня,Декор,Свечи и подсвечники,Подсвечники
https://www.kuchenland.ru/upload/iblock/671/25d1601e_a985_11eb_a036_9cdc71c2cdfd_519e26f4_2136_11ec_a03a_9cdc71c2cdfd.jpg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/podsvechniki/podsvechnik-20-sm-na-nozhke-polirezin-zolotistyy-lev/,"Подсвечник, 20 см, на ножке, полирезин, золотистый, Лев","Подсвечник. 

Размер: 20 см. 
Материал: полирезин. 

Рекомендации по уходу: рекомендуется протирать мягкой, влажной тканью.",1 290 Р,Т1-00008608,Гостиная и спальня,Декор,Свечи и подсвечники,Подсвечники
https://www.kuchenland.ru/upload/iblock/e59/46dbd7e4_6e5a_11ea_8b8d_04d9f5aeb5e6_fac1059f_a206_11eb_a036_9cdc71c2cdfd.jpeg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/podsvechniki/podsvechnik-15-sm-na-nozhke-derevo-belyy-ethno/,"Подсвечник, 15 см, на ножке, дерево, белый, Ethno","Подсвечник для одной свечи. 

Размер: 15х10,5 см. 
Материал: дерево, металл. 

Рекомендуется сухая чистка.",499 Р,УТ000075003,Гостиная и спальня,Декор,Свечи и подсвечники,Подсвечники
https://www.kuchenland.ru/upload/iblock/bba/29ba95c5_6e69_11ea_8b8d_04d9f5aeb5e6_fac105a1_a206_11eb_a036_9cdc71c2cdfd.jpeg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/podsvechniki/podsvechnik-20-sm-na-nozhke-derevo-belyy-ethno/,"Подсвечник, 20 см, на ножке, дерево, белый, Ethno","Подсвечник для одной свечи. 

Размер: 10х20 см. 
Материал: дерево, металл. 

Рекомендуется сухая чистка.",690 Р,УТ000075004,Гостиная и спальня,Декор,Свечи и подсвечники,Подсвечники
https://www.kuchenland.ru/upload/iblock/b27/73ae91ec_7a76_11eb_a034_9cdc71c2cdfd_de560f36_1a12_11ec_a03a_9cdc71c2cdfd.jpg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/aromaticheskie-svechi/svecha-aromaticheskaya-11-sm-v-podsvechnike-belaya-lavender-and-amber-adeline/,"Свеча ароматическая, 11 см, в подсвечнике, белая, Lavender and Amber, Adeline","Свеча ароматическая, в подсвечнике. Аромат: верхние ноты - цитрус, бергамот, сосна, эвкалипт; средние - цветочные ноты, розовое дерево, сирень; базовые ноты - бобы тонка. Размер: 10х11 см. Материал: пальмовый воск, стекло. Хранить в недоступном для детей месте. Не зажигать вблизи легковоспламеняющихся предметов.",1 690 Р,Т1-00004993,Гостиная и спальня,Декор,Свечи и подсвечники,Ароматические свечи
https://www.kuchenland.ru/upload/iblock/80a/8679dfc8_7a76_11eb_a034_9cdc71c2cdfd_eb1d3460_1a12_11ec_a03a_9cdc71c2cdfd.jpg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/aromaticheskie-svechi/svecha-aromaticheskaya-9-sm-v-podsvechnike-s-kryshkoy-belaya-japan-yuzi-adeline/,"Свеча ароматическая, 9 см, в подсвечнике, с крышкой, белая, Japan Yuzi, Adeline","Свеча ароматическая, в подсвечнике c крышкой. Аромат: верхние ноты - зеленые ноты, апельсин, юдзу, грейпфрут, яблоко; средние - ананас, лемонграсс, ревень, жасмин, ландыш; базовые ноты - мускус. Размер: 8х9 см. Материал: пальмовый воск, стекло. Хранить в недоступном для детей месте. Не зажигать вблизи легковоспламеняющихся предметов.",990 Р,Т1-00004994,Гостиная и спальня,Декор,Свечи и подсвечники,Ароматические свечи
https://www.kuchenland.ru/upload/iblock/eb0/6fe9e71c_93a5_11eb_a034_9cdc71c2cdfd_770de61c_22a6_11ec_a03a_9cdc71c2cdfd.jpg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/podsvechniki/podsvechnik-19-sm-na-nozhke-steklo-metall-serebristyy-winter-light/,"Подсвечник, 19 см, на ножке, стекло/металл, серебристый, Winter light","Подсвечник для одной свечи. 

Размер: 19 см.
Материал: стекло, алюминий. 

Рекомендации по уходу: протирать мягкой влажной тканью.",1 490 Р,Т1-00006124,Гостиная и спальня,Декор,Свечи и подсвечники,Подсвечники
https://www.kuchenland.ru/upload/iblock/996/aff67a1c_93a5_11eb_a034_9cdc71c2cdfd_85e3f20e_22a6_11ec_a03a_9cdc71c2cdfd.jpg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/podsvechniki/podsvechnik-25-sm-na-nozhke-steklo-metall-serebristyy-winter-light/,"Подсвечник, 25 см, на ножке, стекло/металл, серебристый, Winter light","Подсвечник для одной свечи. 

Размер: 25 см.
Материал: стекло, алюминий. 

Рекомендации по уходу: протирать мягкой влажной тканью.",1 990 Р,Т1-00006125,Гостиная и спальня,Декор,Свечи и подсвечники,Подсвечники
https://www.kuchenland.ru/upload/iblock/c4a/33b301a8_4679_11ea_9b34_98f2b3f54c76_2817aac1_a233_11eb_a036_9cdc71c2cdfd.jpeg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/aromaticheskie-svechi/svecha-aromaticheskaya-9-sm-v-podsvechnike-zelenaya-black-forest-bijou/,"Свеча ароматическая, 9 см, в подсвечнике, зеленая, Black Forest, Bijou","Свеча ароматическая в стеклянном подсвечнике. 

 Аромат: 
верхние ноты - лимон, бергамот, апельсин, гальбанум
средние - полынь, бобы тонка, гелиотроп, табак
базовые ноты - пачули, кедр, ваниль, амбра, лакричник 

 Размер: 8х9 см. 
 Материал: соевый воск, парафин, стекло, металл. 

Хранить в недоступном для детей месте. Не зажигать вблизи легковоспламеняющихся предметов.",990 Р,УТ000073210,Гостиная и спальня,Декор,Свечи и подсвечники,Ароматические свечи
https://www.kuchenland.ru/upload/iblock/1e7/3b6c80c6_977f_11eb_a035_9cdc71c2cdfd_ca71fe0e_0b1e_11ec_a03a_9cdc71c2cdfd.jpg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/svechi/svecha-15-sm-svetodiodnaya-belaya-tigr-tiger/,"Свеча, 15 см, светодиодная, белая, Тигр, Tiger","Свеча, светодиодная. 

Размер: 15 см. 
Материал: парафин, пластик. 

Работает от 3 батареек типа ААА (не входят в комплект). 
Хранить в недоступном для детей месте. Температура хранения от 0-35℃.",990 Р,Т1-00006540,Гостиная и спальня,Декор,Свечи и подсвечники,Свечи
https://www.kuchenland.ru/upload/iblock/5ae/ee136085_9cef_11eb_a036_9cdc71c2cdfd_b2e81d99_1b7e_11ec_a03a_9cdc71c2cdfd.jpg,https://www.kuchenland.ru/catalog/gostinaya-i-spalnya/dekor/svechi-i-podsvechniki/podsvechniki/podsvechnik-25-sm-na-nozhke-steklo-sero-zolotistyy-tigr-tiger/,"Подсвечник, 25 см, на ножке, стекло, серо-золотистый, Тигр, Tiger","Подсвечник для одной свечи. 

Размер: 9x25 см. 
Материал: стекло. 

Протирать мягкой влажной тканью. Беречь от механических повреждений.",1 290 Р,Т1-00007480,Гостиная и спальня,Декор,Свечи и подсвечники,Подсвечники
